Time,hour,minute,second,X-axis (g),Y-axis (g),Z-axis (g),Locomotion_Chloe,Feeding_Chloe,Locomotion_Steven,Feeding_Steven,IteragreementLocom,IteragreementFeeding
16:06:07,16,6,7,0.171875,1.03125,-0.195313,Standing,other,Standing,other,StandingStanding,otherother
16:06:08,16,6,8,0.019531,0.882813,0,Standing,other,Standing,other,StandingStanding,otherother
16:06:09,16,6,9,-0.078125,0.976563,0.035156,Standing,other,Standing,other,StandingStanding,otherother
16:06:10,16,6,10,-0.007813,1.007813,-0.058594,Standing,other,Standing,other,StandingStanding,otherother
16:06:11,16,6,11,-0.210938,0.714844,-0.386719,Standing,other,Standing,other,StandingStanding,otherother
16:06:12,16,6,12,-0.59375,1.828125,-0.421875,Standing,other,Standing,other,StandingStanding,otherother
16:06:13,16,6,13,0.050781,0.671875,-0.082031,Standing,other,Standing,other,StandingStanding,otherother
16:06:14,16,6,14,-0.34375,0.738281,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
16:06:15,16,6,15,-0.414063,0.839844,-0.308594,Standing,other,Standing,other,StandingStanding,otherother
16:06:16,16,6,16,-0.160156,0.746094,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
16:06:17,16,6,17,-0.15625,0.796875,-0.480469,Standing,other,Standing,other,StandingStanding,otherother
16:06:18,16,6,18,0.0625,0.820313,-0.078125,Standing,other,Standing,other,StandingStanding,otherother
16:06:19,16,6,19,0.488281,0.851563,0.066406,Standing,other,Standing,other,StandingStanding,otherother
16:06:20,16,6,20,-0.765625,0.898438,-0.195313,Standing,other,Standing,other,StandingStanding,otherother
16:06:21,16,6,21,-0.257813,0.960938,0.050781,Standing,other,Standing,other,StandingStanding,otherother
16:06:22,16,6,22,-0.386719,0.863281,0.085938,Standing,other,Standing,other,StandingStanding,otherother
16:06:23,16,6,23,0.253906,0.71875,0.070313,Standing,other,Standing,other,StandingStanding,otherother
16:06:24,16,6,24,0.507813,0.707031,0.066406,Standing,other,Standing,other,StandingStanding,otherother
16:06:25,16,6,25,0.53125,0.671875,-0.039063,Standing,other,Standing,other,StandingStanding,otherother
16:06:26,16,6,26,0.453125,0.78125,-0.152344,Standing,other,Standing,other,StandingStanding,otherother
16:06:27,16,6,27,0.449219,0.777344,-0.207031,Standing,other,Standing,other,StandingStanding,otherother
16:06:28,16,6,28,0.445313,0.878906,-0.117188,Standing,other,Standing,other,StandingStanding,otherother
16:06:29,16,6,29,0.417969,0.726563,-0.117188,Standing,other,Standing,other,StandingStanding,otherother
16:06:30,16,6,30,0.492188,0.761719,-0.125,Standing,other,Standing,other,StandingStanding,otherother
16:06:31,16,6,31,0.503906,0.753906,-0.207031,Standing,other,Standing,other,StandingStanding,otherother
16:06:32,16,6,32,0.496094,0.773438,-0.132813,Standing,other,Standing,other,StandingStanding,otherother
16:06:33,16,6,33,0.503906,0.769531,-0.167969,Standing,other,Standing,other,StandingStanding,otherother
16:06:34,16,6,34,0.488281,0.777344,-0.125,Standing,other,Standing,other,StandingStanding,otherother
16:06:35,16,6,35,0.472656,0.753906,-0.140625,Standing,other,Standing,other,StandingStanding,otherother
16:06:36,16,6,36,0.265625,0.675781,-0.425781,Standing,other,Standing,other,StandingStanding,otherother
16:06:37,16,6,37,-0.152344,0.734375,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
16:06:38,16,6,38,-0.074219,0.753906,-0.546875,Standing,other,Standing,other,StandingStanding,otherother
16:06:39,16,6,39,-0.089844,0.730469,-0.613281,Standing,other,Standing,other,StandingStanding,otherother
16:06:40,16,6,40,-0.085938,0.757813,-0.609375,Standing,other,Standing,other,StandingStanding,otherother
16:06:41,16,6,41,-0.09375,0.734375,-0.613281,Standing,other,Standing,other,StandingStanding,otherother
16:06:42,16,6,42,-0.101563,0.75,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
16:06:43,16,6,43,-0.101563,0.75,-0.582031,Standing,other,Standing,other,StandingStanding,otherother
16:06:44,16,6,44,-0.167969,0.753906,-0.589844,Standing,other,Standing,other,StandingStanding,otherother
16:06:45,16,6,45,-0.160156,0.804688,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
16:06:46,16,6,46,-0.175781,0.742188,-0.628906,Standing,other,Standing,other,StandingStanding,otherother
16:06:47,16,6,47,-0.164063,0.75,-0.535156,Standing,other,Standing,other,StandingStanding,otherother
16:06:48,16,6,48,0.574219,0.714844,0.152344,Standing,other,Standing,other,StandingStanding,otherother
16:06:49,16,6,49,0.636719,0.683594,0.015625,Standing,other,Standing,other,StandingStanding,otherother
16:06:50,16,6,50,0.59375,0.667969,0.035156,Standing,other,Standing,other,StandingStanding,otherother
16:06:51,16,6,51,0.59375,0.652344,0.015625,Standing,other,Standing,other,StandingStanding,otherother
16:06:52,16,6,52,0.605469,0.667969,0.027344,Standing,other,Standing,other,StandingStanding,otherother
16:06:53,16,6,53,0.648438,0.625,-0.015625,Standing,other,Standing,other,StandingStanding,otherother
16:06:54,16,6,54,0.640625,0.632813,-0.015625,Standing,other,Standing,other,StandingStanding,otherother
16:06:55,16,6,55,0.652344,0.660156,0.019531,Standing,other,Standing,other,StandingStanding,otherother
16:06:56,16,6,56,0.632813,0.644531,0.054688,Standing,other,Standing,other,StandingStanding,otherother
16:06:57,16,6,57,0.664063,0.644531,-0.023438,Standing,other,Standing,other,StandingStanding,otherother
16:06:58,16,6,58,0.652344,0.640625,-0.074219,Standing,other,Standing,other,StandingStanding,otherother
16:06:59,16,6,59,0.628906,0.660156,-0.050781,Standing,other,Standing,other,StandingStanding,otherother
16:07:00,16,7,0,0.601563,0.609375,-0.039063,Standing,other,Standing,other,StandingStanding,otherother
16:07:01,16,7,1,0.480469,0.625,-0.132813,Standing,other,Standing,other,StandingStanding,otherother
16:07:02,16,7,2,0.445313,0.824219,-0.003906,Standing,other,Standing,other,StandingStanding,otherother
16:07:03,16,7,3,-0.164063,0.792969,-0.53125,Standing,other,Standing,other,StandingStanding,otherother
16:07:04,16,7,4,-0.078125,0.742188,-0.59375,Standing,other,Standing,other,StandingStanding,otherother
16:07:05,16,7,5,-0.074219,0.726563,-0.621094,Standing,other,Standing,other,StandingStanding,otherother
16:07:06,16,7,6,-0.078125,0.738281,-0.621094,Standing,other,Standing,other,StandingStanding,otherother
16:07:07,16,7,7,-0.058594,0.757813,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
16:07:08,16,7,8,-0.0625,0.75,-0.503906,Standing,other,Standing,other,StandingStanding,otherother
16:07:09,16,7,9,-0.195313,0.75,-0.550781,Standing,other,Standing,other,StandingStanding,otherother
16:07:10,16,7,10,-0.09375,0.761719,-0.542969,Standing,other,Standing,other,StandingStanding,otherother
16:07:11,16,7,11,0.117188,0.78125,-0.550781,Standing,other,Standing,other,StandingStanding,otherother
16:07:12,16,7,12,0.140625,0.773438,-0.539063,Standing,other,Standing,other,StandingStanding,otherother
16:07:13,16,7,13,0.402344,0.773438,-0.070313,Standing,other,Standing,other,StandingStanding,otherother
16:07:14,16,7,14,0.132813,0.871094,-0.464844,Standing,other,Standing,other,StandingStanding,otherother
16:07:15,16,7,15,0.113281,0.761719,-0.574219,Standing,other,Standing,other,StandingStanding,otherother
16:07:16,16,7,16,0.339844,0.929688,-0.097656,Standing,other,Standing,other,StandingStanding,otherother
16:07:17,16,7,17,0.453125,0.773438,0.003906,Standing,other,Standing,other,StandingStanding,otherother
16:07:18,16,7,18,0.160156,1.199219,0.117188,Standing,other,Standing,other,StandingStanding,otherother
16:07:19,16,7,19,-0.332031,0.625,-0.976563,Standing,other,Standing,other,StandingStanding,otherother
16:07:20,16,7,20,-0.210938,0.746094,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
16:07:21,16,7,21,-0.191406,0.75,-0.570313,Standing,other,Standing,other,StandingStanding,otherother
16:07:22,16,7,22,-0.195313,0.730469,-0.613281,Standing,other,Standing,other,StandingStanding,otherother
16:07:23,16,7,23,-0.179688,0.769531,-0.625,Standing,other,Standing,other,StandingStanding,otherother
16:07:24,16,7,24,-0.234375,0.789063,-0.484375,Standing,other,Standing,other,StandingStanding,otherother
16:07:25,16,7,25,-0.234375,0.761719,-0.554688,Standing,other,Standing,other,StandingStanding,otherother
16:07:26,16,7,26,-0.183594,0.769531,-0.53125,Standing,other,Standing,other,StandingStanding,otherother
16:07:27,16,7,27,-0.164063,0.769531,-0.605469,Standing,other,Standing,other,StandingStanding,otherother
16:07:28,16,7,28,-0.148438,0.71875,-0.640625,Standing,other,Standing,other,StandingStanding,otherother
16:07:29,16,7,29,-0.113281,0.738281,-0.570313,Standing,other,Standing,other,StandingStanding,otherother
16:07:30,16,7,30,-0.121094,0.777344,-0.550781,Standing,other,Standing,other,StandingStanding,otherother
16:07:31,16,7,31,-0.117188,0.765625,-0.523438,Standing,other,Standing,other,StandingStanding,otherother
16:07:32,16,7,32,-0.15625,0.75,-0.585938,Standing,other,Standing,other,StandingStanding,otherother
16:07:33,16,7,33,-0.296875,0.640625,-0.8125,Standing,other,Standing,other,StandingStanding,otherother
16:07:34,16,7,34,0.003906,0.804688,-0.523438,Standing,other,Standing,other,StandingStanding,otherother
16:07:35,16,7,35,0.046875,0.765625,-0.570313,Standing,other,Standing,other,StandingStanding,otherother
16:07:36,16,7,36,0.054688,0.746094,-0.589844,Standing,other,Standing,other,StandingStanding,otherother
16:07:37,16,7,37,0.074219,0.757813,-0.570313,Standing,other,Standing,other,StandingStanding,otherother
16:07:38,16,7,38,0.0625,0.761719,-0.5625,Standing,other,Standing,other,StandingStanding,otherother
16:07:39,16,7,39,0.039063,0.746094,-0.550781,Standing,other,Standing,other,StandingStanding,otherother
16:07:40,16,7,40,0.109375,0.816406,-0.523438,Standing,other,Standing,other,StandingStanding,otherother
16:07:41,16,7,41,-0.085938,0.988281,-0.347656,Standing,other,Standing,other,StandingStanding,otherother
16:07:42,16,7,42,0.195313,0.785156,0.039063,Standing,other,Standing,other,StandingStanding,otherother
16:07:43,16,7,43,0.019531,0.800781,-0.621094,Standing,other,Standing,other,StandingStanding,otherother
16:07:44,16,7,44,0.023438,0.761719,-0.460938,Standing,other,Standing,other,StandingStanding,otherother
16:07:45,16,7,45,0.023438,0.722656,-0.582031,Standing,other,Standing,other,StandingStanding,otherother
16:07:46,16,7,46,0.382813,0.839844,0.21875,Standing,other,Standing,other,StandingStanding,otherother
16:07:47,16,7,47,0.40625,0.722656,0.046875,Standing,other,Standing,other,StandingStanding,otherother
16:07:48,16,7,48,-0.308594,0.855469,0.023438,Standing,other,Standing,other,StandingStanding,otherother
16:07:49,16,7,49,-0.375,0.859375,-0.269531,Standing,other,Standing,other,StandingStanding,otherother
16:07:50,16,7,50,-0.449219,0.785156,-0.390625,Standing,other,Standing,other,StandingStanding,otherother
16:07:51,16,7,51,-0.363281,0.734375,-0.484375,Standing,other,Standing,other,StandingStanding,otherother
16:07:52,16,7,52,-0.046875,1.003906,0.128906,Standing,other,Standing,other,StandingStanding,otherother
16:07:53,16,7,53,-0.4375,0.867188,0.085938,Standing,other,Standing,other,StandingStanding,otherother
16:07:54,16,7,54,-0.296875,1.082031,0.089844,Standing,other,Standing,other,StandingStanding,otherother
16:07:55,16,7,55,0.242188,0.863281,0.207031,Standing,other,Standing,other,StandingStanding,otherother
16:07:56,16,7,56,-0.355469,0.65625,-0.789063,Standing,other,Standing,other,StandingStanding,otherother
16:07:57,16,7,57,-0.03125,0.792969,-0.570313,Standing,other,Standing,other,StandingStanding,otherother
16:07:58,16,7,58,0.050781,0.746094,-0.625,Standing,other,Standing,other,StandingStanding,otherother
16:07:59,16,7,59,0.050781,0.753906,-0.574219,Standing,other,Standing,other,StandingStanding,otherother
16:08:00,16,8,0,0.039063,0.769531,-0.546875,Standing,other,Standing,other,StandingStanding,otherother
16:08:01,16,8,1,0.015625,0.785156,-0.609375,Standing,other,Standing,other,StandingStanding,otherother
16:08:02,16,8,2,0.007813,0.757813,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
16:08:03,16,8,3,0,0.761719,-0.574219,Standing,other,Standing,other,StandingStanding,otherother
16:08:04,16,8,4,-1.921875,1.996094,1.222656,Standing,other,Standing,other,StandingStanding,otherother
16:08:05,16,8,5,-0.277344,0.636719,-0.378906,Standing,other,Standing,other,StandingStanding,otherother
16:08:06,16,8,6,0.042969,0.96875,0.132813,Standing,other,Standing,other,StandingStanding,otherother
16:08:07,16,8,7,-2,1.996094,-0.921875,Standing,other,Standing,other,StandingStanding,otherother
16:08:08,16,8,8,-1.421875,0.441406,-0.703125,Standing,other,Standing,other,StandingStanding,otherother
16:08:09,16,8,9,-2,1.996094,0.574219,Standing,other,Standing,other,StandingStanding,otherother
16:08:10,16,8,10,0.21875,0.898438,-0.203125,Standing,other,Standing,other,StandingStanding,otherother
16:08:11,16,8,11,0.597656,0.585938,0.050781,Standing,other,Standing,other,StandingStanding,otherother
16:08:12,16,8,12,0.335938,0.652344,-0.152344,Standing,other,Standing,other,StandingStanding,otherother
16:08:13,16,8,13,-0.222656,1.003906,-0.371094,Standing,other,Standing,other,StandingStanding,otherother
16:08:14,16,8,14,-0.402344,0.871094,-0.464844,Standing,other,Standing,other,StandingStanding,otherother
16:08:15,16,8,15,0.371094,0.675781,-0.390625,Standing,other,Standing,other,StandingStanding,otherother
16:08:16,16,8,16,0.355469,0.710938,-0.410156,Standing,other,Standing,other,StandingStanding,otherother
16:08:17,16,8,17,0.375,0.746094,-0.429688,Standing,other,Standing,other,StandingStanding,otherother
16:08:18,16,8,18,0.097656,1.136719,-0.472656,Standing,other,Standing,other,StandingStanding,otherother
16:08:19,16,8,19,0.457031,0.636719,0.539063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:20,16,8,20,0.640625,0.570313,0.472656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:21,16,8,21,0.253906,0.902344,0.28125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:22,16,8,22,0.074219,1.113281,0.234375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:23,16,8,23,0.28125,0.925781,0.335938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:24,16,8,24,0.515625,0.585938,0.277344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:25,16,8,25,0.632813,0.574219,0.347656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:26,16,8,26,0.507813,0.554688,0.476563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:27,16,8,27,0.382813,0.734375,0.378906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:28,16,8,28,0.40625,0.597656,0.511719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
16:08:29,16,8,29,0.488281,0.652344,0.410156,Standing,other,Standing,other,StandingStanding,otherother
16:08:30,16,8,30,0.519531,0.589844,0.25,Standing,other,Standing,other,StandingStanding,otherother
16:08:31,16,8,31,0.515625,0.632813,0.339844,Standing,other,Standing,other,StandingStanding,otherother
16:08:32,16,8,32,0.628906,0.574219,0.285156,Standing,other,Standing,other,StandingStanding,otherother
16:08:33,16,8,33,0.609375,0.566406,0.265625,Standing,other,Standing,other,StandingStanding,otherother
16:08:34,16,8,34,0.597656,0.667969,0.273438,Standing,other,Standing,other,StandingStanding,otherother
16:08:35,16,8,35,0.601563,0.640625,0.277344,Standing,other,Standing,other,StandingStanding,otherother
16:08:36,16,8,36,0.5,0.792969,0.21875,Standing,other,Standing,other,StandingStanding,otherother
16:08:37,16,8,37,0.46875,0.796875,0.113281,Standing,other,Standing,other,StandingStanding,otherother
16:08:38,16,8,38,-0.007813,0.804688,-0.519531,Standing,other,Standing,other,StandingStanding,otherother
16:08:39,16,8,39,0.34375,0.800781,0.164063,Standing,other,Standing,other,StandingStanding,otherother
16:08:40,16,8,40,-0.148438,0.816406,-0.402344,Standing,other,Standing,other,StandingStanding,otherother
16:08:41,16,8,41,-0.472656,1.0625,-0.328125,Standing,other,Standing,other,StandingStanding,otherother
16:08:42,16,8,42,0.261719,0.984375,-0.652344,Standing,other,Standing,other,StandingStanding,otherother
16:08:43,16,8,43,0.246094,0.855469,-0.332031,Standing,other,Standing,other,StandingStanding,otherother
16:08:44,16,8,44,0.757813,1.183594,-0.488281,Standing,other,Standing,other,StandingStanding,otherother
16:08:45,16,8,45,0.007813,0.742188,-0.382813,Standing,other,Standing,other,StandingStanding,otherother
16:08:46,16,8,46,0.367188,0.726563,0.429688,Standing,other,Standing,other,StandingStanding,otherother
16:08:47,16,8,47,0.539063,0.621094,0.578125,Standing,other,Standing,other,StandingStanding,otherother
16:08:48,16,8,48,0.460938,0.769531,0.214844,Standing,other,Standing,other,StandingStanding,otherother
16:08:49,16,8,49,0.515625,0.703125,0.347656,Standing,other,Standing,other,StandingStanding,otherother
16:08:50,16,8,50,0.519531,0.691406,0.257813,Standing,other,Standing,other,StandingStanding,otherother
16:08:51,16,8,51,0.195313,0.835938,-0.058594,Standing,other,Standing,other,StandingStanding,otherother
16:08:52,16,8,52,0.089844,0.785156,-0.558594,Standing,other,Standing,other,StandingStanding,otherother
16:08:53,16,8,53,0.105469,0.816406,-0.511719,Standing,other,Standing,other,StandingStanding,otherother
16:08:54,16,8,54,0.085938,0.777344,-0.515625,Standing,other,Standing,other,StandingStanding,otherother
16:08:55,16,8,55,0.074219,0.785156,-0.507813,Standing,other,Standing,other,StandingStanding,otherother
16:08:56,16,8,56,0.070313,0.828125,-0.523438,Standing,other,Standing,other,StandingStanding,otherother
16:08:57,16,8,57,0.386719,0.679688,0.296875,Standing,other,Standing,other,StandingStanding,otherother
16:08:58,16,8,58,0.507813,0.585938,0.398438,Standing,other,Standing,other,StandingStanding,otherother
16:08:59,16,8,59,0.402344,0.667969,0.597656,Standing,other,Standing,other,StandingStanding,otherother
16:09:00,16,9,0,0.066406,0.824219,0.082031,Standing,other,Standing,other,StandingStanding,otherother
16:09:01,16,9,1,-1.953125,1.996094,-2,Standing,other,Standing,other,StandingStanding,otherother
16:09:02,16,9,2,0.242188,1.089844,-0.472656,Standing,other,Standing,other,StandingStanding,otherother
16:09:03,16,9,3,-0.003906,1.421875,0.089844,Standing,other,Standing,other,StandingStanding,otherother
16:09:04,16,9,4,-1.429688,1.183594,-0.265625,Standing,other,Standing,other,StandingStanding,otherother
16:09:05,16,9,5,0.164063,0.816406,-0.59375,Standing,other,Standing,other,StandingStanding,otherother
16:09:06,16,9,6,0.066406,0.816406,-0.480469,Standing,other,Standing,other,StandingStanding,otherother
16:09:07,16,9,7,0.070313,0.816406,-0.546875,Standing,other,Standing,other,StandingStanding,otherother
16:09:08,16,9,8,-0.035156,0.832031,-0.140625,Standing,other,Standing,other,StandingStanding,otherother
16:09:09,16,9,9,0.320313,0.664063,0.535156,Standing,other,Standing,other,StandingStanding,otherother
16:09:10,16,9,10,0.21875,0.769531,0.359375,Standing,other,Standing,other,StandingStanding,otherother
16:09:11,16,9,11,0.050781,0.667969,0.792969,Standing,other,Standing,other,StandingStanding,otherother
16:09:12,16,9,12,0.097656,0.675781,0.5625,Standing,other,Standing,other,StandingStanding,otherother
16:09:13,16,9,13,0.019531,0.578125,1.289063,Standing,other,Standing,other,StandingStanding,otherother
16:09:14,16,9,14,0.085938,0.820313,-0.242188,Standing,other,Standing,other,StandingStanding,otherother
16:09:15,16,9,15,0.398438,0.804688,-0.070313,Standing,other,Standing,other,StandingStanding,otherother
16:09:16,16,9,16,-0.625,0.792969,-0.683594,Standing,other,Standing,other,StandingStanding,otherother
16:09:17,16,9,17,0.144531,0.832031,0.121094,Standing,other,Standing,other,StandingStanding,otherother
16:09:18,16,9,18,0.238281,1.292969,-0.113281,Standing,other,Standing,other,StandingStanding,otherother
16:09:19,16,9,19,-0.132813,0.703125,-0.074219,Standing,other,Standing,other,StandingStanding,otherother
16:09:20,16,9,20,-0.25,0.144531,0.335938,Standing,other,Standing,other,StandingStanding,otherother
16:09:21,16,9,21,0.4375,0.925781,-0.070313,Standing,other,Standing,other,StandingStanding,otherother
16:09:22,16,9,22,0.445313,0.742188,-0.285156,Standing,other,Standing,other,StandingStanding,otherother
16:09:23,16,9,23,0.132813,1.03125,0.382813,Standing,other,Standing,other,StandingStanding,otherother
16:09:24,16,9,24,0.039063,0.988281,-0.460938,Standing,other,Standing,other,StandingStanding,otherother
16:09:25,16,9,25,-0.03125,0.78125,-0.300781,Standing,other,Standing,other,StandingStanding,otherother
16:09:26,16,9,26,-0.054688,0.941406,-0.289063,Standing,other,Standing,other,StandingStanding,otherother
16:09:27,16,9,27,0.476563,0.535156,0.367188,Standing,other,Standing,other,StandingStanding,otherother
16:09:28,16,9,28,0,1.164063,0.308594,Standing,other,Standing,other,StandingStanding,otherother
16:09:29,16,9,29,0.34375,0.457031,0.628906,Standing,other,Standing,other,StandingStanding,otherother
16:09:30,16,9,30,0.378906,0.398438,0.746094,Standing,other,Standing,other,StandingStanding,otherother
16:09:31,16,9,31,-0.136719,-0.324219,0.039063,Standing,other,Standing,other,StandingStanding,otherother
16:09:32,16,9,32,0.496094,0.582031,0.421875,Standing,other,Standing,other,StandingStanding,otherother
16:09:33,16,9,33,0.472656,0.714844,0.316406,Standing,other,Standing,other,StandingStanding,otherother
16:09:34,16,9,34,0.484375,0.667969,0.464844,Standing,other,Standing,other,StandingStanding,otherother
16:09:35,16,9,35,-0.066406,0.964844,0.03125,Standing,other,Standing,other,StandingStanding,otherother
16:09:36,16,9,36,0.175781,0.828125,-0.066406,Standing,other,Standing,other,StandingStanding,otherother
16:09:37,16,9,37,0.398438,0.523438,0.132813,Standing,other,Standing,other,StandingStanding,otherother
16:09:38,16,9,38,0.21875,0.714844,0.519531,Standing,other,Standing,other,StandingStanding,otherother
16:09:39,16,9,39,0.242188,0.789063,0.398438,Standing,other,Standing,other,StandingStanding,otherother
16:09:40,16,9,40,-0.085938,0.914063,-0.488281,Standing,other,Standing,other,StandingStanding,otherother
16:09:41,16,9,41,-0.074219,0.835938,-0.425781,Standing,other,Standing,other,StandingStanding,otherother
16:09:42,16,9,42,-0.511719,0.890625,0.113281,Standing,other,Standing,other,StandingStanding,otherother
16:09:43,16,9,43,0.34375,0.707031,-0.515625,Standing,other,Standing,other,StandingStanding,otherother
16:09:44,16,9,44,0.417969,0.773438,-0.460938,Standing,other,Standing,other,StandingStanding,otherother
16:09:45,16,9,45,0.34375,0.742188,-0.390625,Standing,other,Standing,other,StandingStanding,otherother
16:09:46,16,9,46,0.335938,0.757813,-0.460938,Standing,other,Standing,other,StandingStanding,otherother
16:09:47,16,9,47,0.339844,0.804688,-0.421875,Standing,other,Standing,other,StandingStanding,otherother
16:09:48,16,9,48,0.328125,0.773438,-0.425781,Standing,other,Standing,other,StandingStanding,otherother
16:09:49,16,9,49,0.363281,0.757813,-0.429688,Standing,other,Standing,other,StandingStanding,otherother
16:09:50,16,9,50,0.386719,0.886719,-0.183594,Standing,other,Standing,other,StandingStanding,otherother
16:09:51,16,9,51,0.285156,1.019531,-0.09375,Standing,other,Standing,other,StandingStanding,otherother
16:09:52,16,9,52,0.386719,0.734375,-0.320313,Standing,other,Standing,other,StandingStanding,otherother
16:09:53,16,9,53,0.417969,0.730469,-0.40625,Walking,other,Walking,other,WalkingWalking,otherother
16:09:54,16,9,54,0.269531,0.570313,0.09375,Walking,other,Walking,other,WalkingWalking,otherother
16:09:55,16,9,55,0.742188,0.460938,0.316406,Walking,other,Walking,other,WalkingWalking,otherother
16:09:56,16,9,56,0.664063,0.699219,-0.082031,Walking,other,Walking,other,WalkingWalking,otherother
16:09:57,16,9,57,0.613281,0.984375,0.425781,Walking,other,Walking,other,WalkingWalking,otherother
16:09:58,16,9,58,0.988281,1.109375,0.613281,Walking,other,Walking,other,WalkingWalking,otherother
16:09:59,16,9,59,0.3125,0.785156,-0.371094,Walking,other,Walking,other,WalkingWalking,otherother
16:10:00,16,10,0,0.550781,0.566406,0.472656,Walking,other,Walking,other,WalkingWalking,otherother
16:10:01,16,10,1,0.71875,0.378906,0.082031,Walking,other,Walking,other,WalkingWalking,otherother
16:10:02,16,10,2,0.40625,0.917969,0.125,Walking,other,Walking,other,WalkingWalking,otherother
16:10:03,16,10,3,0.632813,1.441406,-0.714844,Walking,other,Walking,other,WalkingWalking,otherother
16:10:04,16,10,4,0.691406,0.671875,-0.292969,Walking,other,Walking,other,WalkingWalking,otherother
16:10:05,16,10,5,0.304688,1.0625,-0.042969,Walking,other,Walking,other,WalkingWalking,otherother
16:10:06,16,10,6,0.824219,0.316406,0.179688,Walking,other,Walking,other,WalkingWalking,otherother
16:10:07,16,10,7,0.667969,0.949219,-0.167969,Walking,other,Walking,other,WalkingWalking,otherother
16:10:08,16,10,8,0.660156,0.582031,0.167969,Walking,other,Walking,other,WalkingWalking,otherother
16:10:09,16,10,9,0.511719,0.726563,0.511719,Walking,other,Walking,other,WalkingWalking,otherother
16:10:10,16,10,10,0.703125,0.609375,0.746094,Walking,other,Walking,other,WalkingWalking,otherother
16:10:11,16,10,11,0.640625,0.515625,0.546875,Walking,other,Walking,other,WalkingWalking,otherother
16:10:12,16,10,12,0.511719,0.953125,0.382813,Walking,other,Walking,other,WalkingWalking,otherother
16:10:13,16,10,13,0.730469,0.558594,1.25,Walking,other,Walking,other,WalkingWalking,otherother
16:10:14,16,10,14,0.578125,0.085938,0.457031,Walking,other,Walking,other,WalkingWalking,otherother
16:10:15,16,10,15,0.25,0.410156,0.230469,Walking,other,Walking,other,WalkingWalking,otherother
16:10:16,16,10,16,0.363281,0.273438,-0.019531,Walking,other,Walking,other,WalkingWalking,otherother
16:10:17,16,10,17,0.730469,0.636719,0.417969,Walking,other,Walking,other,WalkingWalking,otherother
16:10:18,16,10,18,0.070313,1.125,-0.144531,Walking,other,Walking,other,WalkingWalking,otherother
16:10:19,16,10,19,0.570313,0.535156,0.726563,Walking,other,Walking,other,WalkingWalking,otherother
16:10:20,16,10,20,0.621094,0.648438,0.40625,Walking,other,Walking,other,WalkingWalking,otherother
16:10:21,16,10,21,0.714844,0.289063,0.640625,Walking,other,Walking,other,WalkingWalking,otherother
16:10:22,16,10,22,0.730469,0.46875,0.546875,Walking,other,Walking,other,WalkingWalking,otherother
16:10:23,16,10,23,0.507813,0.34375,0.296875,Walking,other,Walking,other,WalkingWalking,otherother
16:10:24,16,10,24,1.03125,0.925781,0.316406,Walking,other,Walking,other,WalkingWalking,otherother
16:10:25,16,10,25,0.652344,0.605469,-0.390625,Walking,other,Walking,other,WalkingWalking,otherother
16:10:26,16,10,26,-2,1.996094,0.773438,Walking,other,Walking,other,WalkingWalking,otherother
16:10:27,16,10,27,-0.148438,1.261719,-0.363281,Walking,other,Walking,other,WalkingWalking,otherother
16:10:28,16,10,28,-0.109375,0.695313,0.484375,Walking,other,Walking,other,WalkingWalking,otherother
16:10:29,16,10,29,0.34375,0.675781,-0.101563,Walking,other,Walking,other,WalkingWalking,otherother
16:10:30,16,10,30,0.800781,0.460938,0.445313,Walking,other,Walking,other,WalkingWalking,otherother
16:10:31,16,10,31,0.199219,0.5,0.203125,Walking,other,Walking,other,WalkingWalking,otherother
16:10:32,16,10,32,0.683594,1.210938,0.332031,Walking,other,Walking,other,WalkingWalking,otherother
16:10:33,16,10,33,0.542969,0.824219,0.351563,Walking,other,Walking,other,WalkingWalking,otherother
16:10:34,16,10,34,0.863281,0.492188,0.644531,Walking,other,Walking,other,WalkingWalking,otherother
16:10:35,16,10,35,0.671875,-0.160156,0.511719,Walking,other,Walking,other,WalkingWalking,otherother
16:10:36,16,10,36,0.523438,1.234375,-0.234375,Walking,other,Walking,other,WalkingWalking,otherother
16:10:37,16,10,37,0.839844,0.894531,0.023438,Walking,other,Walking,other,WalkingWalking,otherother
16:10:38,16,10,38,0.128906,0.550781,0.871094,Walking,other,Walking,other,WalkingWalking,otherother
